央视卫视,#genre#
CCTV3,http://38.75.136.137:98/gslb/dsdqca/scwshd.m3u8?auth=test20251009$LR•IPV4•29『线路15』
CCTV3,http://120.76.248.139/live/bfgd/4200000062.m3u8$LR•IPV4•29『线路16』
CCTV3,http://107.150.60.122/live/cctv3hd.m3u8$LR•IPV4•29『线路17』
CCTV3,http://192.151.150.154/live/cctv3hd.m3u8$LR•IPV4•29『线路18』
CCTV3,http://198.204.228.26/live/cctv3hd.m3u8$LR•IPV4•29『线路19』
CCTV3,http://bztv.tvbus.cc:8081/cdnlive/cctv3.m3u8$LR•IPV4•29『线路20』
CCTV3,http://173.208.212.130:8181/720p/cctv3.m3u8$LR•IPV4•29『线路21』
CCTV3,http://173.208.212.130:8181/1080p/cctv3.m3u8$LR•IPV4•29『线路22』
CCTV3,http://112.30.73.119:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4•29『线路23』
CCTV3,http://112.30.73.119:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4•29『线路24』
CCTV4,http://cfss.cc/cdn/dy/CCTV4...flv$LR•IPV4•29『线路1』
CCTV4,http://111.29.9.33:6610/000000001000/1000000002000031664/index.m3u8?channel-id=bestzb&Contentid=1000000002000031664&livemode=1&stbId=3$LR•IPV4•29『线路2』
CCTV4,http://120.87.19.109:80/PLTV/88888973/224/3221225739/10000100000000060000000000334545_0.smil/01.m3u8?fmt=ts2hls,244,01.m3u8&accountinfo=UoQbCSdhOfs+Fhzpjb+WON1faRQ9pU15SBx6EULzJM/q63EjPL5/UXSVfEKzDq3xRMHS9sfuAHvh7nGALO0vxwWZ1F4+6A1eDkDeh5XZlpvpn23wIF+ldb6dnBPa8zHj,END&tenantId=8601$LR•IPV4•29『线路3』
CCTV4,http://120.87.19.109:80/PLTV/88888973/224/3221226356/10000100000000060000000001481216_0.smil/01.m3u8?fmt=ts2hls,244,01.m3u8&accountinfo=UoQbCSdhOfs+Fhzpjb+WON1faRQ9pU15SBx6EULzJM/q63EjPL5/UXSVfEKzDq3xmhPpFVU31KZZfce/fc9YrwWZ1F4+6A1eDkDeh5XZlpvpn23wIF+ldb6dnBPa8zHj,END&tenantId=8601$LR•IPV4•29『线路4』
CCTV4,http://120.87.19.109:80/PLTV/88888973/224/3221226217/10000100000000060000000001339123_0.smil/01.m3u8?fmt=ts2hls,244,01.m3u8&accountinfo=UoQbCSdhOfs+Fhzpjb+WON1faRQ9pU15SBx6EULzJM/q63EjPL5/UXSVfEKzDq3xAkH4zk1RfN3Ktv7bPxyeHQWZ1F4+6A1eDkDeh5XZlpvpn23wIF+ldb6dnBPa8zHj,END&tenantId=8601$LR•IPV4•29『线路5』
CCTV4,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226725/1.m3u8$LR•IPV4•29『线路6』
CCTV4,http://go.bkpcp.top/mg/cctv4$LR•IPV4•29『线路7』
